T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__faecalibacterium_prausnitzii,,g__dna-directed rna polymerase,m__hmdb00097,s__bacteroides_fragilis,1,0.89,0.19,1,0.1691,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__glutamate decarboxylase,m__hmdb00764,s__akkermansia_muciniphila,0.18,0.93,1,0.9,0.15066,FALSE,TRUE,FALSE,FALSE
s__eubacterium_rectale,,g__phosphoglycerate kinase,m__hmdb00764,s__akkermansia_muciniphila,0.9,1,1,0.13,0.117,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__glutamate decarboxylase,m__hmdb00764,s__ruminococcus_torques,0.18,0.93,0.63,1,0.105462,FALSE,TRUE,FALSE,FALSE
s__ruminococcus_torques,,g__phosphoglycerate kinase,m__hmdb00764,s__ruminococcus_torques,0.16,1,0.63,1,0.1008,FALSE,TRUE,FALSE,FALSE
s__bifidobacterium_longum,,g__glucose-1-phosphate adenylyltransferase,m__hmdb00097,s__bacteroides_fragilis,0.12,1,0.19,1,0.0228,FALSE,TRUE,FALSE,FALSE
s__streptococcus_parasanguinis,,g__fructose-bisphosphate aldolase,,s__streptococcus_parasanguinis,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__l-serine ammonia-lyase,,s__streptococcus_parasanguinis,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__l-serine ammonia-lyase,,s__klebsiella_pneumoniae,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__clostridium_clostridioforme,,g__aldose 1-epimerase,,s__clostridium_clostridioforme,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__streptococcus_parasanguinis,,g__fructose-bisphosphate aldolase,,s__klebsiella_pneumoniae,1,,0.96,1,0.96,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__methionyl aminopeptidase,,s__bacteroides_finegoldii,1,,0.94,1,0.94,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__glucose-1-phosphate adenylyltransferase,,s__bacteroides_thetaiotaomicron,0.83,,1,0.99,0.8217,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__dephospho-coa kinase,,s__bacteroides_stercoris,1,,1,0.78,0.78,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__dna helicase,,s__bacteroides_caccae,1,,1,0.74,0.74,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__aspartate ammonia-lyase,,s__bifidobacterium_longum,0.68,,1,1,0.68,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__superoxide dismutase,,s__clostridium_clostridioforme,1,,0.64,0.87,0.5568,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__peroxiredoxin,,s__escherichia_coli,1,,1,0.5,0.5,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__methionyl aminopeptidase,,s__bacteroides_faecis,1,,0.8,0.59,0.472,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__beta-lactamase,,s__bacteroides_xylanisolvens,0.44,,1,1,0.44,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__beta-lactamase,,s__bacteroides_thetaiotaomicron,0.44,,1,1,0.44,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__triose-phosphate isomerase,,s__bacteroides_finegoldii,0.42,,1,1,0.42,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__peroxiredoxin,,s__escherichia_coli,0.98,,1,0.4,0.392,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__dihydrolipoyl dehydrogenase,,s__akkermansia_muciniphila,0.95,,0.36,0.9,0.3078,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__glucose-1-phosphate adenylyltransferase,,s__eubacterium_rectale,1,,0.3,1,0.3,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__aldose 1-epimerase,,s__akkermansia_muciniphila,1,,0.31,0.96,0.2976,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__methionyl aminopeptidase,,s__bacteroides_faecis,1,,0.8,0.33,0.264,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__dna-directed rna polymerase,,s__bacteroides_uniformis,0.66,,0.54,0.65,0.23166,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__aspartate ammonia-lyase,,s__bifidobacterium_longum,0.23,,1,1,0.23,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__glutamate decarboxylase,,s__akkermansia_muciniphila,1,,0.22,1,0.22,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__dna helicase,,s__bacteroides_caccae,1,,1,0.2,0.2,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__triose-phosphate isomerase,,s__akkermansia_muciniphila,0.42,,0.33,1,0.1386,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__glucose-1-phosphate adenylyltransferase,,s__bacteroides_thetaiotaomicron,0.17,,1,0.78,0.1326,FALSE,FALSE,TRUE,FALSE
s__bacteroides_cellulosilyticus,,g__beta-lactamase,,s__bacteroides_thetaiotaomicron,0.62,,1,0.21,0.1302,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_stercoris,1,,0.13,1,0.13,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__phosphoglycerate kinase,,s__bacteroides_ovatus,0.13,,0.99,1,0.1287,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__histidine kinase,,s__bacteroides_uniformis,0.56,,0.21,1,0.1176,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.11,1,0.11,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.11,1,0.11,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__superoxide dismutase,,s__bacteroides_uniformis,0.88,,0.12,1,0.1056,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__phosphopyruvate hydratase,,s__bacteroides_cellulosilyticus,0.82,,0.11,0.66,0.059532,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__triose-phosphate isomerase,,s__bacteroides_cellulosilyticus,0.42,,0.75,0.16,0.0504,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__aldose 1-epimerase,,s__akkermansia_muciniphila,0.73,,0.31,0.13,0.029419,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,,m__hmdb00239,s__bacteroides_ovatus,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00239,s__bacteroides_ovatus,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00014,s__streptococcus_parasanguinis,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00014,s__streptococcus_parasanguinis,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00014,s__klebsiella_pneumoniae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00014,s__klebsiella_pneumoniae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__akkermansia_muciniphila,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_uniformis,,0.96,1,1,0.96,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00619,s__bacteroides_finegoldii,,0.98,0.86,1,0.8428,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00043,s__bacteroides_stercoris,,0.91,1,0.84,0.7644,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__ruminococcus_torques,,1,0.54,1,0.54,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb00020,s__clostridium_clostridioforme,,0.82,0.55,1,0.451,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00764,s__eubacterium_siraeum,,0.4,0.99,0.92,0.36432,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00764,s__akkermansia_muciniphila,,0.35,1,1,0.35,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00764,s__akkermansia_muciniphila,,0.24,1,0.96,0.2304,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb01149,s__eubacterium_siraeum,,0.41,0.59,0.94,0.227386,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_faecis,,0.96,0.22,1,0.2112,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__roseburia_intestinalis,,0.96,0.71,0.24,0.163584,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00097,s__bacteroides_fragilis,,0.99,0.16,1,0.1584,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00296,s__bacteroides_faecis,,1,0.78,0.17,0.1326,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb02322,s__akkermansia_muciniphila,,0.89,0.99,0.13,0.114543,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb01257,s__clostridium_clostridioforme,,0.61,0.2,0.87,0.10614,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00043,s__eubacterium_ventriosum,,0.13,1,0.81,0.1053,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__bacteroides_faecis,,0.99,0.22,0.32,0.069696,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb01257,s__clostridium_clostridioforme,,0.17,0.2,0.57,0.01938,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__bacteroides_ovatus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__odoribacter_splanchnicus,,,s__odoribacter_splanchnicus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__eubacterium_eligens,,,s__bacteroides_finegoldii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__escherichia_coli,,,s__escherichia_coli,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__alistipes_shahii,,,s__alistipes_shahii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__eubacterium_siraeum,,,s__bacteroides_cellulosilyticus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__bacteroides_uniformis,,,s__bacteroides_faecis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__clostridium_clostridioforme,,,s__bacteroides_stercoris,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__ruminococcus_torques,,,s__ruminococcus_torques,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_torques,,,s__ruminococcus_torques,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__clostridium_bolteae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_torques,,,s__clostridium_bolteae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__streptococcus_parasanguinis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__streptococcus_parasanguinis,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__bifidobacterium_longum,,,s__bifidobacterium_longum,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__ruminococcus_torques,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,0.99,,1,1,0.99,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_fragilis,,,s__eubacterium_rectale,0.99,,1,1,0.99,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__odoribacter_splanchnicus,,,s__bacteroides_xylanisolvens,1,,0.98,1,0.98,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__alistipes_shahii,,,s__bacteroides_xylanisolvens,1,,0.98,1,0.98,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_eggerthii,,,s__akkermansia_muciniphila,1,,0.93,1,0.93,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__roseburia_intestinalis,,,s__faecalibacterium_prausnitzii,1,,0.92,1,0.92,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,0.91,1,0.91,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,0.91,1,0.91,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__odoribacter_splanchnicus,0.81,,1,1,0.81,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__bacteroides_faecis,,,s__odoribacter_splanchnicus,1,,0.81,0.89,0.7209,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__bacteroides_thetaiotaomicron,,,s__bacteroides_thetaiotaomicron,0.7,,1,1,0.7,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__clostridiales_bacterium_1_7_47faa,,,s__bacteroides_uniformis,1,,0.69,1,0.69,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,0.65,,1,0.99,0.6435,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__bacteroides_vulgatus,,,s__bacteroides_faecis,0.76,,0.8,1,0.608,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__roseburia_intestinalis,,,s__bacteroides_ovatus,1,,0.6,1,0.6,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__clostridium_hathewayi,,,s__clostridium_bolteae,1,,1,0.57,0.57,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__dialister_invisus,,,s__akkermansia_muciniphila,0.55,,1,0.9,0.495,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__alistipes_shahii,,,s__bacteroides_uniformis,1,,0.45,1,0.45,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.43,1,0.43,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.43,0.98,0.4214,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__bacteroides_eggerthii,,,s__akkermansia_muciniphila,0.45,,0.93,1,0.4185,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__bacteroides_faecis,,,s__alistipes_shahii,1,,1,0.4,0.4,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__bacteroides_uniformis,,,s__bacteroides_faecis,0.45,,1,0.59,0.2655,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_massiliensis,,,s__bacteroides_finegoldii,0.25,,1,1,0.25,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__streptococcus_thermophilus,,,s__bacteroides_thetaiotaomicron,1,,1,0.21,0.21,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__c2likevirus_unclassified,,,s__escherichia_coli,0.91,,0.98,0.22,0.196196,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,0.22,,1,0.66,0.1452,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_lactaris,,,s__klebsiella_pneumoniae,1,,0.73,0.18,0.1314,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__bacteroides_uniformis,0.81,,0.1,1,0.081,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.43,0.14,0.0602,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,0.14,,1,0.17,0.0238,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_vulgatus,,,s__bacteroides_cellulosilyticus,0.65,,0.2,0.16,0.0208,TRUE,FALSE,FALSE,FALSE
