T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__eubacterium_rectale,,g__acetylcoa_cacetyltransferase,m__hmdb01149,s__escherichia_coli,0.4,0.4,0.2,0.2,0.0064,FALSE,TRUE,FALSE,FALSE
s__escherichia_coli,,g__acetylcoa_cacetyltransferase,m__hmdb01149,s__escherichia_coli,0.4,0.4,0.2,0.2,0.0064,FALSE,TRUE,FALSE,FALSE
s__bifidobacterium_longum,,g__acetylcoa_cacetyltransferase,m__hmdb01149,s__haemophilus_parainfluenzae,0.2,0.4,0.4,0.2,0.0064,FALSE,TRUE,FALSE,FALSE
s__haemophilus_parainfluenzae,,g__acetylcoa_cacetyltransferase,m__hmdb01149,s__haemophilus_parainfluenzae,0.2,0.4,0.4,0.2,0.0064,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__uridine_kinase,m__hmdb00630,s__eubacterium_rectale,0.2,0.6,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__eubacterium_rectale,,g__histidine_kinase,m__hmdb01257,s__roseburia_intestinalis,0.2,0.6,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__bacteroides_caccae,,g__shikimate_kinase,m__hmdb02322,s__bacteroides_ovatus,0.6,0.2,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__haemophilus_parainfluenzae,,g__acetylcoa_cacetyltransferase,m__hmdb00209,s__bifidobacterium_longum,0.2,0.6,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__odoribacter_splanchnicus,,g__uridine_kinase,m__hmdb00289,s__bacteroides_uniformis,0.6,0.2,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__akkermansia_muciniphila,,g__3methyl2oxobutanoate_hydroxymethyltransferase,m__hmdb00020,s__bacteroides_xylanisolvens,0.6,0.2,0.2,0.2,0.0048,FALSE,TRUE,FALSE,FALSE
s__bacteroides_stercoris,,g__triosephosphate_isomerase,m__hmdb00289,s__clostridium_bolteae,0.2,0.4,0.2,0.2,0.0032,FALSE,TRUE,FALSE,FALSE
s__bacteroides_ovatus,,g__transaldolase,m__hmdb00056,s__ruminococcus_torques,0.2,0.4,0.2,0.2,0.0032,FALSE,TRUE,FALSE,FALSE
s__bacteroides_caccae,,g__transaldolase,m__hmdb00056,s__ruminococcus_torques,0.2,0.4,0.2,0.2,0.0032,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__uridine_kinase,m__hmdb00289,s__bacteroides_uniformis,0.2,0.2,0.2,0.4,0.0032,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__uridine_kinase,m__hmdb00014,s__bacteroides_caccae,0.2,0.4,0.2,0.2,0.0032,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__uridine_kinase,m__hmdb00209,s__bifidobacterium_longum,0.2,0.4,0.2,0.2,0.0032,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__uridine_kinase,m__hmdb00043,s__bacteroides_stercoris,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__bacteroides_cellulosilyticus,,g__superoxide_dismutase,m__hmdb00251,s__bacteroides_thetaiotaomicron,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__ruminococcus_torques,,g__dna_helicase,m__hmdb00014,s__bacteroides_caccae,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__bacteroides_xylanisolvens,,g__methionyl_aminopeptidase,m__hmdb00030,s__akkermansia_muciniphila,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__faecalibacterium_prausnitzii,,g__3methyl2oxobutanoate_hydroxymethyltransferase,m__hmdb00020,s__bacteroides_xylanisolvens,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__bacteroides_faecis,,g__methionyl_aminopeptidase,m__hmdb00030,s__bacteroides_faecis,0.2,0.2,0.2,0.2,0.0016,FALSE,TRUE,FALSE,FALSE
s__clostridium_clostridioforme,,g__aldose_1epimerase,,s__clostridium_clostridioforme,0.5,,0.5,1,0.25,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__dephosphocoa_kinase,,s__akkermansia_muciniphila,0.5,,0.5,0.6,0.15,FALSE,FALSE,TRUE,FALSE
s__streptococcus_parasanguinis,,g__methionyl_aminopeptidase,,s__streptococcus_parasanguinis,0.25,,0.25,1,0.0625,FALSE,FALSE,TRUE,FALSE
s__eubacterium_ventriosum,,g__shikimate_kinase,,s__eubacterium_ventriosum,0.25,,0.25,0.8,0.05,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__glutamate_decarboxylase,,s__alistipes_shahii,0.25,,0.25,0.8,0.05,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__3methyl2oxobutanoate_hydroxymethyltransferase,,s__klebsiella_pneumoniae,0.25,,0.25,0.8,0.05,FALSE,FALSE,TRUE,FALSE
s__bacteroides_cellulosilyticus,,g__peroxiredoxin,,s__bacteroides_cellulosilyticus,0.25,,0.25,0.8,0.05,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__3methyl2oxobutanoate_hydroxymethyltransferase,,s__bacteroides_ovatus,0.25,,0.25,0.6,0.0375,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__peroxiredoxin,,s__bifidobacterium_longum,0.25,,0.25,0.6,0.0375,FALSE,FALSE,TRUE,FALSE
s__streptococcus_parasanguinis,,g__methionyl_aminopeptidase,,s__klebsiella_pneumoniae,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__methionyl_aminopeptidase,,s__streptococcus_parasanguinis,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__methionyl_aminopeptidase,,s__bacteroides_caccae,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__methionyl_aminopeptidase,,s__bacteroides_uniformis,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__transaldolase,,s__bacteroides_uniformis,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__betalactamase,,s__clostridium_bolteae,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__2cmethylderythritol_4phosphate_cytidylyltransferase,,s__clostridium_bolteae,0.25,,0.25,0.4,0.025,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__thymidylate_synthase,,s__roseburia_intestinalis,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__acetylcoa_cacetyltransferase,,s__eubacterium_rectale,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__dephosphocoa_kinase,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__thymidylate_synthase,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__transaldolase,,s__alistipes_shahii,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5formyltetrahydrofolate_cycloligase,,s__ruminococcus_torques,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__peroxiredoxin,,s__clostridium_bolteae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__peroxiredoxin,,s__bacteroides_stercoris,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__lserine_ammonialyase,,s__bacteroides_finegoldii,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_cellulosilyticus,,g__acetylcoa_cacetyltransferase,,s__bacteroides_thetaiotaomicron,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_thetaiotaomicron,,g__acetylcoa_cacetyltransferase,,s__bacteroides_cellulosilyticus,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__triosephosphate_isomerase,,s__ruminococcus_torques,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__acetylcoa_cacetyltransferase,,s__bacteroides_ovatus,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__dna_helicase,,s__haemophilus_parainfluenzae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__dna_helicase,,s__bifidobacterium_longum,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__lserine_ammonialyase,,s__clostridium_bolteae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__thymidylate_synthase,,s__eubacterium_rectale,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__dna_helicase,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__thymidylate_synthase,,s__ruminococcus_torques,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__methionyl_aminopeptidase,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__ribulosephosphate_3epimerase,,s__faecalibacterium_prausnitzii,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_thetaiotaomicron,,g__pyruvate_carboxylase,,s__haemophilus_parainfluenzae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__pyruvate_carboxylase,,s__bacteroides_thetaiotaomicron,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__dnadirected_rna_polymerase,,s__bacteroides_finegoldii,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__roseburia_inulinivorans,,g__fructosebisphosphate_aldolase,,s__bacteroides_fragilis,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__betalactamase,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__peroxiredoxin,,s__bifidobacterium_longum,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__peroxiredoxin,,s__clostridium_bolteae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__pyruvate_carboxylase,,s__haemophilus_parainfluenzae,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5formyltetrahydrofolate_cycloligase,,s__bacteroides_faecis,0.25,,0.25,0.2,0.0125,FALSE,FALSE,TRUE,FALSE
s__clostridium_clostridioforme,,,m__hmdb00630,s__clostridium_clostridioforme,,0.5,0.5,1,0.25,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb00289,s__alistipes_shahii,,0.5,0.5,0.8,0.2,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00630,s__klebsiella_pneumoniae,,0.5,0.5,0.8,0.2,FALSE,FALSE,FALSE,TRUE
s__bacteroides_cellulosilyticus,,,m__hmdb00251,s__bacteroides_cellulosilyticus,,0.5,0.5,0.8,0.2,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00251,s__bacteroides_ovatus,,0.5,0.5,0.6,0.15,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb00619,s__bifidobacterium_longum,,0.5,0.5,0.6,0.15,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__akkermansia_muciniphila,,0.5,0.5,0.6,0.15,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00020,s__bacteroides_finegoldii,,0.5,0.5,0.2,0.05,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00043,s__bacteroides_ovatus,,0.5,0.5,0.2,0.05,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00014,s__bacteroides_caccae,,0.5,0.5,0.2,0.05,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00764,s__akkermansia_muciniphila,,0.5,0.5,0.2,0.05,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__bacteroides_xylanisolvens,,0.5,0.5,0.2,0.05,FALSE,FALSE,FALSE,TRUE
